"UnitCode","UnitName","long","lat","ppt","tmax","tmin","tmean","year","month"
"ACAD","Acadia National Park",-68.26019,44.376559,208.5703125,-2.01953125,-11.6904296875,-6.8603515625,1936,1
"ACAD","Acadia National Park",-68.26019,44.376559,89.919921875,-2.75,-13.830078125,-8.2900390625,1936,2
"ACAD","Acadia National Park",-68.26019,44.376559,238.8203125,7.2802734375,-2.1396484375,2.5703125,1936,3
"ACAD","Acadia National Park",-68.26019,44.376559,128.169921875,7.2900390625,-0.8798828125,3.2099609375,1936,4
"ACAD","Acadia National Park",-68.26019,44.376559,58.259765625,16.6103515625,4.98046875,10.7998046875,1936,5
"ACAD","Acadia National Park",-68.26019,44.376559,127.4697265625,20.4697265625,10.8896484375,15.6796875,1936,6
"ACAD","Acadia National Park",-68.26019,44.376559,43.669921875,22.3095703125,12.41015625,17.3603515625,1936,7
"ACAD","Acadia National Park",-68.26019,44.376559,67.6796875,22.650390625,12.66015625,17.66015625,1936,8
"ACAD","Acadia National Park",-68.26019,44.376559,106.0400390625,17.849609375,8.66015625,13.259765625,1936,9
"ACAD","Acadia National Park",-68.26019,44.376559,142.66015625,12.9501953125,3.4501953125,8.2001953125,1936,10
"ACAD","Acadia National Park",-68.26019,44.376559,88.5,4.2802734375,-4.400390625,-0.0595703125,1936,11
"ACAD","Acadia National Park",-68.26019,44.376559,239.9404296875,2.349609375,-8.759765625,-3.2099609375,1936,12
"ACAD","Acadia National Park",-68.26019,44.376559,118.490234375,2.919921875,-8.26953125,-2.6796875,1937,1
"ACAD","Acadia National Park",-68.26019,44.376559,83.8603515625,1.400390625,-7.6298828125,-3.1201171875,1937,2
"ACAD","Acadia National Park",-68.26019,44.376559,108.4599609375,2.1796875,-7.58984375,-2.7099609375,1937,3
"ACAD","Acadia National Park",-68.26019,44.376559,114.9404296875,11.1201171875,-0.3203125,5.400390625,1937,4
"ACAD","Acadia National Park",-68.26019,44.376559,101.1904296875,17.9599609375,6.8095703125,12.3896484375,1937,5
"ACAD","Acadia National Park",-68.26019,44.376559,136.240234375,22.0302734375,10.9296875,16.48046875,1937,6
"ACAD","Acadia National Park",-68.26019,44.376559,36.4404296875,25.4599609375,14.830078125,20.150390625,1937,7
"ACAD","Acadia National Park",-68.26019,44.376559,34.5595703125,26.3603515625,15.849609375,21.1103515625,1937,8
"ACAD","Acadia National Park",-68.26019,44.376559,153.4296875,20.41015625,9.849609375,15.1298828125,1937,9
"ACAD","Acadia National Park",-68.26019,44.376559,139.0498046875,12.900390625,4.150390625,8.5302734375,1937,10
"ACAD","Acadia National Park",-68.26019,44.376559,180.0595703125,6.9296875,0.2099609375,3.5703125,1937,11
"ACAD","Acadia National Park",-68.26019,44.376559,47.330078125,2.1298828125,-8.8701171875,-3.3701171875,1937,12
"ACAD","Acadia National Park",-68.26019,44.376559,73.0302734375,-0.3603515625,-12.2197265625,-6.2900390625,1938,1
"ACAD","Acadia National Park",-68.26019,44.376559,103.4599609375,-0.1396484375,-10.599609375,-5.3701171875,1938,2
"ACAD","Acadia National Park",-68.26019,44.376559,60.3798828125,4.1298828125,-7.1796875,-1.5302734375,1938,3
"ACAD","Acadia National Park",-68.26019,44.376559,84.9599609375,12.5498046875,0.75,6.650390625,1938,4
"ACAD","Acadia National Park",-68.26019,44.376559,140.919921875,14.490234375,4.849609375,9.669921875,1938,5
"ACAD","Acadia National Park",-68.26019,44.376559,76.6396484375,22.400390625,12.240234375,17.3203125,1938,6
"ACAD","Acadia National Park",-68.26019,44.376559,149.7900390625,22.7001953125,14.66015625,18.6796875,1938,7
"ACAD","Acadia National Park",-68.26019,44.376559,71.0302734375,25.099609375,15.1298828125,20.1201171875,1938,8
"ACAD","Acadia National Park",-68.26019,44.376559,166.4697265625,18.1103515625,8.259765625,13.1904296875,1938,9
"ACAD","Acadia National Park",-68.26019,44.376559,82.0498046875,15.240234375,5.1904296875,10.2197265625,1938,10
"ACAD","Acadia National Park",-68.26019,44.376559,111.0498046875,9.1396484375,-0.2197265625,4.4599609375,1938,11
"ACAD","Acadia National Park",-68.26019,44.376559,108.98046875,1.3896484375,-6.6103515625,-2.6103515625,1938,12
"ACAD","Acadia National Park",-68.26019,44.376559,59.8203125,-1.599609375,-13,-7.2998046875,1939,1
"ACAD","Acadia National Park",-68.26019,44.376559,89.169921875,0.400390625,-11.4296875,-5.51953125,1939,2
"ACAD","Acadia National Park",-68.26019,44.376559,137.01953125,1.150390625,-8.5703125,-3.7099609375,1939,3
"ACAD","Acadia National Park",-68.26019,44.376559,115.240234375,7.1396484375,-1.4501953125,2.849609375,1939,4
"ACAD","Acadia National Park",-68.26019,44.376559,47.91015625,16.0302734375,4.9697265625,10.5,1939,5
"ACAD","Acadia National Park",-68.26019,44.376559,77.650390625,21.3798828125,9.8798828125,15.6298828125,1939,6
"ACAD","Acadia National Park",-68.26019,44.376559,47.1103515625,24.6103515625,14.3203125,19.4697265625,1939,7
"ACAD","Acadia National Park",-68.26019,44.376559,72,25.669921875,15.23046875,20.4501953125,1939,8
"ACAD","Acadia National Park",-68.26019,44.376559,80.66015625,19.009765625,8.8896484375,13.9501953125,1939,9
"ACAD","Acadia National Park",-68.26019,44.376559,89.7099609375,13.2099609375,3.830078125,8.51953125,1939,10
"ACAD","Acadia National Park",-68.26019,44.376559,21.5302734375,4.9404296875,-3.4501953125,0.75,1939,11
"ACAD","Acadia National Park",-68.26019,44.376559,133.5595703125,0.1396484375,-7.7197265625,-3.7900390625,1939,12
"ACAD","Acadia National Park",-68.26019,44.376559,59.990234375,-2.669921875,-13.6904296875,-8.1796875,1940,1
"ACAD","Acadia National Park",-68.26019,44.376559,74.5498046875,0.6298828125,-10.01953125,-4.7001953125,1940,2
"ACAD","Acadia National Park",-68.26019,44.376559,120.009765625,2.3603515625,-5.83984375,-1.740234375,1940,3
"ACAD","Acadia National Park",-68.26019,44.376559,162.990234375,8.2998046875,-0.2900390625,4.009765625,1940,4
"ACAD","Acadia National Park",-68.26019,44.376559,118.0498046875,16.48046875,7.33984375,11.91015625,1940,5
"ACAD","Acadia National Park",-68.26019,44.376559,109.759765625,19.8203125,10.400390625,15.1103515625,1940,6
"ACAD","Acadia National Park",-68.26019,44.376559,80.599609375,24.8603515625,14.4296875,19.650390625,1940,7
"ACAD","Acadia National Park",-68.26019,44.376559,35.2001953125,24.33984375,12.259765625,18.2998046875,1940,8
"ACAD","Acadia National Park",-68.26019,44.376559,147.2802734375,18.4296875,10.2802734375,14.3603515625,1940,9
"ACAD","Acadia National Park",-68.26019,44.376559,15.1904296875,11.6796875,2.509765625,7.099609375,1940,10
"ACAD","Acadia National Park",-68.26019,44.376559,161.2802734375,6.150390625,-0.3203125,2.919921875,1940,11
"ACAD","Acadia National Park",-68.26019,44.376559,78.1201171875,0.6396484375,-10.2998046875,-4.830078125,1940,12
"ACAD","Acadia National Park",-68.26019,44.376559,78.900390625,-2.9501953125,-11.4501953125,-7.2001953125,1941,1
"ACAD","Acadia National Park",-68.26019,44.376559,71.08984375,0.9697265625,-7.7900390625,-3.41015625,1941,2
"ACAD","Acadia National Park",-68.26019,44.376559,120.8603515625,2.509765625,-6.76953125,-2.1298828125,1941,3
"ACAD","Acadia National Park",-68.26019,44.376559,25.419921875,12.51953125,2.01953125,7.26953125,1941,4
"ACAD","Acadia National Park",-68.26019,44.376559,76.7099609375,16.8896484375,5.509765625,11.2001953125,1941,5
"ACAD","Acadia National Park",-68.26019,44.376559,24.5,21.9404296875,11.4599609375,16.7001953125,1941,6
"ACAD","Acadia National Park",-68.26019,44.376559,49.8603515625,25.1103515625,14.2197265625,19.669921875,1941,7
"ACAD","Acadia National Park",-68.26019,44.376559,117.669921875,22.3203125,12.5400390625,17.4296875,1941,8
"ACAD","Acadia National Park",-68.26019,44.376559,40.26953125,21.099609375,8.98046875,15.0400390625,1941,9
"ACAD","Acadia National Park",-68.26019,44.376559,102.98046875,14.48046875,4.0703125,9.2802734375,1941,10
"ACAD","Acadia National Park",-68.26019,44.376559,109.58984375,9.2802734375,0.5302734375,4.91015625,1941,11
"ACAD","Acadia National Park",-68.26019,44.376559,91.6396484375,2.240234375,-5.8095703125,-1.7900390625,1941,12
"ACAD","Acadia National Park",-68.26019,44.376559,121.490234375,-0.599609375,-10.740234375,-5.669921875,1942,1
"ACAD","Acadia National Park",-68.26019,44.376559,90.3603515625,-1.0400390625,-10.330078125,-5.6904296875,1942,2
"ACAD","Acadia National Park",-68.26019,44.376559,188.2900390625,7.0302734375,-1.0703125,2.98046875,1942,3
"ACAD","Acadia National Park",-68.26019,44.376559,90.5302734375,11.900390625,1.08984375,6.5,1942,4
"ACAD","Acadia National Park",-68.26019,44.376559,75.150390625,17.5,6.9501953125,12.23046875,1942,5
"ACAD","Acadia National Park",-68.26019,44.376559,188.7998046875,21.7197265625,11.080078125,16.400390625,1942,6
"ACAD","Acadia National Park",-68.26019,44.376559,110.8896484375,23.7900390625,13.73046875,18.759765625,1942,7
"ACAD","Acadia National Park",-68.26019,44.376559,58.3798828125,22,13.0595703125,17.5302734375,1942,8
"ACAD","Acadia National Park",-68.26019,44.376559,93.7998046875,19.66015625,9.6796875,14.669921875,1942,9
"ACAD","Acadia National Park",-68.26019,44.376559,92.0302734375,16.150390625,4.91015625,10.5302734375,1942,10
"ACAD","Acadia National Park",-68.26019,44.376559,122.25,7.0703125,-1.2099609375,2.9296875,1942,11
"ACAD","Acadia National Park",-68.26019,44.376559,89.5302734375,-1.4599609375,-10,-5.73046875,1942,12
"ACAD","Acadia National Park",-68.26019,44.376559,37.01953125,-3.7998046875,-12.7001953125,-8.25,1943,1
"ACAD","Acadia National Park",-68.26019,44.376559,70.169921875,1.5595703125,-9.6904296875,-4.0703125,1943,2
"ACAD","Acadia National Park",-68.26019,44.376559,98.4599609375,3.740234375,-5.6298828125,-0.9501953125,1943,3
"ACAD","Acadia National Park",-68.26019,44.376559,86.0498046875,8.0302734375,-1.4697265625,3.2802734375,1943,4
"ACAD","Acadia National Park",-68.26019,44.376559,151.669921875,15.9501953125,6.2802734375,11.1201171875,1943,5
"ACAD","Acadia National Park",-68.26019,44.376559,89.66015625,20.8203125,10.91015625,15.8701171875,1943,6
"ACAD","Acadia National Park",-68.26019,44.376559,127.009765625,24.5400390625,14.0498046875,19.2998046875,1943,7
"ACAD","Acadia National Park",-68.26019,44.376559,220.2099609375,21.6796875,13.4697265625,17.580078125,1943,8
"ACAD","Acadia National Park",-68.26019,44.376559,67.150390625,18.25,7.9404296875,13.099609375,1943,9
"ACAD","Acadia National Park",-68.26019,44.376559,217.400390625,14.1298828125,4.599609375,9.3701171875,1943,10
"ACAD","Acadia National Park",-68.26019,44.376559,204.91015625,6.9296875,-1.0400390625,2.9501953125,1943,11
"ACAD","Acadia National Park",-68.26019,44.376559,28.48046875,-1.0400390625,-11.91015625,-6.48046875,1943,12
"ACAD","Acadia National Park",-68.26019,44.376559,14.1298828125,0.3603515625,-9.3203125,-4.48046875,1944,1
"ACAD","Acadia National Park",-68.26019,44.376559,101.1201171875,-0.150390625,-11.3701171875,-5.759765625,1944,2
"ACAD","Acadia National Park",-68.26019,44.376559,133.2197265625,4.4501953125,-6.5302734375,-1.0400390625,1944,3
"ACAD","Acadia National Park",-68.26019,44.376559,79.7197265625,9.2998046875,-1.48046875,3.91015625,1944,4
"ACAD","Acadia National Park",-68.26019,44.376559,15.9599609375,18.91015625,6.6201171875,12.76953125,1944,5
"ACAD","Acadia National Park",-68.26019,44.376559,70.76953125,20.349609375,10.0595703125,15.2099609375,1944,6
"ACAD","Acadia National Park",-68.26019,44.376559,46.849609375,24.259765625,13.3203125,18.7900390625,1944,7
"ACAD","Acadia National Park",-68.26019,44.376559,20.740234375,26.1103515625,14.01953125,20.0703125,1944,8
"ACAD","Acadia National Park",-68.26019,44.376559,156.009765625,19.400390625,9.6103515625,14.509765625,1944,9
"ACAD","Acadia National Park",-68.26019,44.376559,104.7001953125,13.16015625,3.5703125,8.3701171875,1944,10
"ACAD","Acadia National Park",-68.26019,44.376559,183.580078125,7.849609375,0.2197265625,4.0400390625,1944,11
"ACAD","Acadia National Park",-68.26019,44.376559,107.6904296875,1.48046875,-9.419921875,-3.9697265625,1944,12
"ACAD","Acadia National Park",-68.26019,44.376559,106.3203125,-2.08984375,-13.349609375,-7.7197265625,1945,1
"ACAD","Acadia National Park",-68.26019,44.376559,100.830078125,0.7900390625,-11.6904296875,-5.4501953125,1945,2
"ACAD","Acadia National Park",-68.26019,44.376559,68.7998046875,8.759765625,-2.6298828125,3.0703125,1945,3
"ACAD","Acadia National Park",-68.26019,44.376559,129.75,13.259765625,1.330078125,7.2998046875,1945,4
"ACAD","Acadia National Park",-68.26019,44.376559,247.25,13.8896484375,3.91015625,8.900390625,1945,5
"ACAD","Acadia National Park",-68.26019,44.376559,113.01953125,19.330078125,9.2998046875,14.3203125,1945,6
"ACAD","Acadia National Park",-68.26019,44.376559,69.9599609375,23.4697265625,12.73046875,18.099609375,1945,7
"ACAD","Acadia National Park",-68.26019,44.376559,45.01953125,23.650390625,12.4501953125,18.0498046875,1945,8
"ACAD","Acadia National Park",-68.26019,44.376559,62.669921875,20.7998046875,9.58984375,15.2001953125,1945,9
"ACAD","Acadia National Park",-68.26019,44.376559,134.240234375,12.0595703125,2.1396484375,7.099609375,1945,10
"ACAD","Acadia National Park",-68.26019,44.376559,162.009765625,8.009765625,-0.5595703125,3.73046875,1945,11
"ACAD","Acadia National Park",-68.26019,44.376559,111,-0.91015625,-10.3095703125,-5.6103515625,1945,12
"ACAD","Acadia National Park",-68.26019,44.376559,84.75,-0.33984375,-12.3798828125,-6.3603515625,1946,1
"ACAD","Acadia National Park",-68.26019,44.376559,124.0703125,-1.330078125,-14.3798828125,-7.8603515625,1946,2
"ACAD","Acadia National Park",-68.26019,44.376559,45.330078125,9.7998046875,-3.1396484375,3.330078125,1946,3
"ACAD","Acadia National Park",-68.26019,44.376559,82.01953125,8.6103515625,-0.7998046875,3.91015625,1946,4
"ACAD","Acadia National Park",-68.26019,44.376559,94.1103515625,16.1396484375,4.759765625,10.4501953125,1946,5
"ACAD","Acadia National Park",-68.26019,44.376559,30.5595703125,20.66015625,9.169921875,14.919921875,1946,6
"ACAD","Acadia National Park",-68.26019,44.376559,47.08984375,23.330078125,11.830078125,17.580078125,1946,7
"ACAD","Acadia National Park",-68.26019,44.376559,134.7099609375,20.650390625,12.4599609375,16.5595703125,1946,8
"ACAD","Acadia National Park",-68.26019,44.376559,31.7900390625,20.0703125,9.1796875,14.6298828125,1946,9
"ACAD","Acadia National Park",-68.26019,44.376559,63.9599609375,16.2998046875,3.919921875,10.1103515625,1946,10
"ACAD","Acadia National Park",-68.26019,44.376559,95.83984375,9.08984375,0.009765625,4.5498046875,1946,11
"ACAD","Acadia National Park",-68.26019,44.376559,148.169921875,2.1396484375,-7.9501953125,-2.91015625,1946,12
"ACAD","Acadia National Park",-68.26019,44.376559,98.23046875,-0.2099609375,-11.1796875,-5.7001953125,1947,1
"ACAD","Acadia National Park",-68.26019,44.376559,107.099609375,0.8896484375,-8.5400390625,-3.830078125,1947,2
"ACAD","Acadia National Park",-68.26019,44.376559,99.7099609375,4.76953125,-3.98046875,0.3896484375,1947,3
"ACAD","Acadia National Park",-68.26019,44.376559,47.2197265625,9.0302734375,-0.9404296875,4.0498046875,1947,4
"ACAD","Acadia National Park",-68.26019,44.376559,203.240234375,14.740234375,5.509765625,10.1298828125,1947,5
"ACAD","Acadia National Park",-68.26019,44.376559,103.9296875,19.8203125,9.25,14.5400390625,1947,6
"ACAD","Acadia National Park",-68.26019,44.376559,106.1103515625,25.3798828125,15.2001953125,20.2900390625,1947,7
"ACAD","Acadia National Park",-68.26019,44.376559,17,24.3095703125,13.0595703125,18.6904296875,1947,8
"ACAD","Acadia National Park",-68.26019,44.376559,55.4404296875,20.150390625,9.2197265625,14.6904296875,1947,9
"ACAD","Acadia National Park",-68.26019,44.376559,2.759765625,17.830078125,4.6201171875,11.23046875,1947,10
"ACAD","Acadia National Park",-68.26019,44.376559,152.080078125,7.419921875,-1.91015625,2.759765625,1947,11
"ACAD","Acadia National Park",-68.26019,44.376559,65.7197265625,-0.599609375,-9.7197265625,-5.16015625,1947,12
"ACAD","Acadia National Park",-68.26019,44.376559,105.48046875,-2.73046875,-13.4404296875,-8.08984375,1948,1
"ACAD","Acadia National Park",-68.26019,44.376559,45.3798828125,-1.1904296875,-14.2802734375,-7.740234375,1948,2
"ACAD","Acadia National Park",-68.26019,44.376559,81.4296875,3.9697265625,-6.25,-1.1396484375,1948,3
"ACAD","Acadia National Park",-68.26019,44.376559,73.23046875,9,-0.4501953125,4.2802734375,1948,4
"ACAD","Acadia National Park",-68.26019,44.376559,199.349609375,13.08984375,4.5,8.7998046875,1948,5
"ACAD","Acadia National Park",-68.26019,44.376559,76.08984375,19.1904296875,8.75,13.9697265625,1948,6
"ACAD","Acadia National Park",-68.26019,44.376559,74.2197265625,25.0302734375,12.2998046875,18.669921875,1948,7
"ACAD","Acadia National Park",-68.26019,44.376559,22.5595703125,24.259765625,12.8701171875,18.5703125,1948,8
"ACAD","Acadia National Park",-68.26019,44.376559,25.5703125,20.8095703125,8.240234375,14.5302734375,1948,9
"ACAD","Acadia National Park",-68.26019,44.376559,100.919921875,13.5595703125,3.26953125,8.419921875,1948,10
"ACAD","Acadia National Park",-68.26019,44.376559,181.2900390625,9.4404296875,2.16015625,5.7998046875,1948,11
"ACAD","Acadia National Park",-68.26019,44.376559,106.41015625,2.98046875,-5.490234375,-1.259765625,1948,12
"ACAD","Acadia National Park",-68.26019,44.376559,116.490234375,1.9296875,-8.2001953125,-3.1396484375,1949,1
"ACAD","Acadia National Park",-68.26019,44.376559,114.5595703125,1.7900390625,-8.8095703125,-3.509765625,1949,2
"ACAD","Acadia National Park",-68.26019,44.376559,60,5.1298828125,-4.8896484375,0.1201171875,1949,3
"ACAD","Acadia National Park",-68.26019,44.376559,74.83984375,12.1396484375,1.8701171875,7.009765625,1949,4
"ACAD","Acadia National Park",-68.26019,44.376559,84.509765625,17.1396484375,6.41015625,11.7802734375,1949,5
"ACAD","Acadia National Park",-68.26019,44.376559,66.599609375,22.7802734375,11.33984375,17.0595703125,1949,6
"ACAD","Acadia National Park",-68.26019,44.376559,27.509765625,25.7802734375,14.349609375,20.0703125,1949,7
"ACAD","Acadia National Park",-68.26019,44.376559,17.1396484375,24.7998046875,12.8095703125,18.8095703125,1949,8
"ACAD","Acadia National Park",-68.26019,44.376559,108.51953125,18.3203125,9.509765625,13.919921875,1949,9
"ACAD","Acadia National Park",-68.26019,44.376559,73.76953125,15.83984375,4.8095703125,10.330078125,1949,10
"ACAD","Acadia National Park",-68.26019,44.376559,135.2099609375,7.6298828125,-2.4501953125,2.58984375,1949,11
"ACAD","Acadia National Park",-68.26019,44.376559,71.51953125,3.8203125,-6.01953125,-1.099609375,1949,12
"ACAD","Acadia National Park",-68.26019,44.376559,145.7099609375,3.169921875,-9.1201171875,-2.98046875,1950,1
"ACAD","Acadia National Park",-68.26019,44.376559,78.580078125,-1.1201171875,-12.9404296875,-7.0302734375,1950,2
"ACAD","Acadia National Park",-68.26019,44.376559,68.33984375,3.240234375,-8.3603515625,-2.5595703125,1950,3
"ACAD","Acadia National Park",-68.26019,44.376559,88.5498046875,9.91015625,-0.2900390625,4.8095703125,1950,4
"ACAD","Acadia National Park",-68.26019,44.376559,22.9296875,16.75,5.2099609375,10.98046875,1950,5
"ACAD","Acadia National Park",-68.26019,44.376559,81.91015625,21.5703125,9.9697265625,15.76953125,1950,6
"ACAD","Acadia National Park",-68.26019,44.376559,75.1796875,23.4599609375,13.400390625,18.4296875,1950,7
"ACAD","Acadia National Park",-68.26019,44.376559,92.419921875,22.9697265625,12.51953125,17.75,1950,8
"ACAD","Acadia National Park",-68.26019,44.376559,51.080078125,17.08984375,7.330078125,12.2099609375,1950,9
"ACAD","Acadia National Park",-68.26019,44.376559,43.580078125,13.75,4.41015625,9.080078125,1950,10
"ACAD","Acadia National Park",-68.26019,44.376559,259.1201171875,10.169921875,1.3896484375,5.7802734375,1950,11
"ACAD","Acadia National Park",-68.26019,44.376559,168.7900390625,3.2001953125,-5.7900390625,-1.2998046875,1950,12
"ACAD","Acadia National Park",-68.26019,44.376559,107.8701171875,2.2900390625,-8.23046875,-2.9697265625,1951,1
"ACAD","Acadia National Park",-68.26019,44.376559,121.9599609375,2.3798828125,-8.849609375,-3.240234375,1951,2
"ACAD","Acadia National Park",-68.26019,44.376559,70.9296875,4.650390625,-3.16015625,0.75,1951,3
"ACAD","Acadia National Park",-68.26019,44.376559,133.2197265625,10.830078125,3.330078125,7.080078125,1951,4
"ACAD","Acadia National Park",-68.26019,44.376559,141.830078125,17.4296875,5.73046875,11.580078125,1951,5
"ACAD","Acadia National Park",-68.26019,44.376559,58.08984375,19.4404296875,9.8603515625,14.650390625,1951,6
"ACAD","Acadia National Park",-68.26019,44.376559,151.1103515625,24.3095703125,14.3095703125,19.3095703125,1951,7
"ACAD","Acadia National Park",-68.26019,44.376559,104.900390625,22.830078125,13.73046875,18.2802734375,1951,8
"ACAD","Acadia National Park",-68.26019,44.376559,80.9697265625,20.009765625,10.1298828125,15.0703125,1951,9
"ACAD","Acadia National Park",-68.26019,44.376559,130.7001953125,14,3.7001953125,8.849609375,1951,10
"ACAD","Acadia National Park",-68.26019,44.376559,252.2197265625,8.0302734375,-1.8203125,3.1103515625,1951,11
"ACAD","Acadia National Park",-68.26019,44.376559,141.25,2.6103515625,-8.66015625,-3.0302734375,1951,12
"ACAD","Acadia National Park",-68.26019,44.376559,207.830078125,1.349609375,-10.1396484375,-4.400390625,1952,1
"ACAD","Acadia National Park",-68.26019,44.376559,126.3603515625,0.83984375,-9.4404296875,-4.2998046875,1952,2
"ACAD","Acadia National Park",-68.26019,44.376559,45.849609375,4.330078125,-4.26953125,0.0302734375,1952,3
"ACAD","Acadia National Park",-68.26019,44.376559,84.7900390625,11.259765625,1.599609375,6.4296875,1952,4
"ACAD","Acadia National Park",-68.26019,44.376559,119.01953125,15.23046875,5.3603515625,10.2998046875,1952,5
"ACAD","Acadia National Park",-68.26019,44.376559,108.08984375,22.1796875,11.08984375,16.6396484375,1952,6
"ACAD","Acadia National Park",-68.26019,44.376559,4.990234375,27.3798828125,14.650390625,21.01953125,1952,7
"ACAD","Acadia National Park",-68.26019,44.376559,132.490234375,23.66015625,13.849609375,18.759765625,1952,8
"ACAD","Acadia National Park",-68.26019,44.376559,94.1201171875,19.9296875,10.0400390625,14.990234375,1952,9
"ACAD","Acadia National Park",-68.26019,44.376559,60.1396484375,13.58984375,3.830078125,8.7099609375,1952,10
"ACAD","Acadia National Park",-68.26019,44.376559,98.98046875,8.009765625,-0.2099609375,3.900390625,1952,11
"ACAD","Acadia National Park",-68.26019,44.376559,138.3095703125,2.5400390625,-5.2001953125,-1.330078125,1952,12
"ACAD","Acadia National Park",-68.26019,44.376559,131.1904296875,2.8701171875,-7.3701171875,-2.25,1953,1
"ACAD","Acadia National Park",-68.26019,44.376559,134.75,2.23046875,-8.25,-3.009765625,1953,2
"ACAD","Acadia National Park",-68.26019,44.376559,267.4697265625,5.3798828125,-4.080078125,0.650390625,1953,3
"ACAD","Acadia National Park",-68.26019,44.376559,129.6904296875,11.2099609375,2.400390625,6.8095703125,1953,4
"ACAD","Acadia National Park",-68.26019,44.376559,89.3701171875,16.08984375,5.98046875,11.0400390625,1953,5
"ACAD","Acadia National Park",-68.26019,44.376559,44.5,21.5400390625,9.830078125,15.6904296875,1953,6
"ACAD","Acadia National Park",-68.26019,44.376559,81.849609375,24.5595703125,13.5400390625,19.0498046875,1953,7
"ACAD","Acadia National Park",-68.26019,44.376559,85.0703125,22.830078125,12.8701171875,17.849609375,1953,8
"ACAD","Acadia National Park",-68.26019,44.376559,121.75,19.7001953125,10.169921875,14.9404296875,1953,9
"ACAD","Acadia National Park",-68.26019,44.376559,149.23046875,14.9296875,5.1298828125,10.0302734375,1953,10
"ACAD","Acadia National Park",-68.26019,44.376559,152.900390625,9.900390625,1.7900390625,5.849609375,1953,11
"ACAD","Acadia National Park",-68.26019,44.376559,157.5400390625,6.2900390625,-3.740234375,1.2802734375,1953,12
"ACAD","Acadia National Park",-68.26019,44.376559,120.1201171875,-1.5302734375,-12.1904296875,-6.8603515625,1954,1
"ACAD","Acadia National Park",-68.26019,44.376559,152,3.08984375,-7.0703125,-1.990234375,1954,2
"ACAD","Acadia National Park",-68.26019,44.376559,100.3203125,4.6103515625,-4.9599609375,-0.169921875,1954,3
"ACAD","Acadia National Park",-68.26019,44.376559,134.91015625,11.01953125,-0.8203125,5.099609375,1954,4
"ACAD","Acadia National Park",-68.26019,44.376559,177.41015625,14.3095703125,5.48046875,9.900390625,1954,5
"ACAD","Acadia National Park",-68.26019,44.376559,69.669921875,19.6904296875,10.8603515625,15.2802734375,1954,6
"ACAD","Acadia National Park",-68.26019,44.376559,61.9404296875,22.990234375,13.0595703125,18.0302734375,1954,7
"ACAD","Acadia National Park",-68.26019,44.376559,122.7197265625,22.08984375,12.580078125,17.33984375,1954,8
"ACAD","Acadia National Park",-68.26019,44.376559,182.099609375,17.8603515625,9.08984375,13.48046875,1954,9
"ACAD","Acadia National Park",-68.26019,44.376559,105.1796875,14.23046875,6.3896484375,10.3095703125,1954,10
"ACAD","Acadia National Park",-68.26019,44.376559,105.5400390625,8.3896484375,-0.580078125,3.91015625,1954,11
"ACAD","Acadia National Park",-68.26019,44.376559,133.7099609375,3.0595703125,-6.6904296875,-1.8203125,1954,12
"ACAD","Acadia National Park",-68.26019,44.376559,36.6904296875,-1.7802734375,-11.41015625,-6.599609375,1955,1
"ACAD","Acadia National Park",-68.26019,44.376559,143.2197265625,0.7900390625,-9.58984375,-4.400390625,1955,2
"ACAD","Acadia National Park",-68.26019,44.376559,169.349609375,3.3203125,-6.2900390625,-1.490234375,1955,3
"ACAD","Acadia National Park",-68.26019,44.376559,65.099609375,10.9697265625,0.740234375,5.8603515625,1955,4
"ACAD","Acadia National Park",-68.26019,44.376559,34.8603515625,17.98046875,6.669921875,12.330078125,1955,5
"ACAD","Acadia National Park",-68.26019,44.376559,75.6298828125,20.490234375,10.08984375,15.2900390625,1955,6
"ACAD","Acadia National Park",-68.26019,44.376559,27.5302734375,25.91015625,13.4599609375,19.6904296875,1955,7
"ACAD","Acadia National Park",-68.26019,44.376559,104.400390625,23.919921875,13.5400390625,18.73046875,1955,8
"ACAD","Acadia National Park",-68.26019,44.376559,88.58984375,18.8095703125,8.580078125,13.7001953125,1955,9
"ACAD","Acadia National Park",-68.26019,44.376559,63.669921875,14,4.1298828125,9.0703125,1955,10
"ACAD","Acadia National Park",-68.26019,44.376559,173.900390625,7,-0.7197265625,3.1396484375,1955,11
"ACAD","Acadia National Park",-68.26019,44.376559,24.33984375,-2.9404296875,-11.5498046875,-7.25,1955,12
"ACAD","Acadia National Park",-68.26019,44.376559,198.7900390625,0.8896484375,-4.8095703125,-1.9599609375,1956,1
"ACAD","Acadia National Park",-68.26019,44.376559,97.98046875,0.6298828125,-10.5595703125,-4.9697265625,1956,2
"ACAD","Acadia National Park",-68.26019,44.376559,152.1796875,1.900390625,-8.8798828125,-3.490234375,1956,3
"ACAD","Acadia National Park",-68.26019,44.376559,109.0498046875,8.580078125,-0.5302734375,4.0302734375,1956,4
"ACAD","Acadia National Park",-68.26019,44.376559,111.080078125,13.48046875,2.7900390625,8.1396484375,1956,5
"ACAD","Acadia National Park",-68.26019,44.376559,58.16015625,20.099609375,9.58984375,14.849609375,1956,6
"ACAD","Acadia National Park",-68.26019,44.376559,95.2900390625,22.419921875,12.1796875,17.2998046875,1956,7
